Date,Price,Open,High,Low,Vol.,Change %
2014-02-13,594.5,586.38,596.63,585.38,-,1.47%
2014-02-12,585.88,589.25,598,585.88,-,-0.55%
2014-02-11,589.13,585.13,590.88,582.88,-,0.62%
2014-02-10,585.5,574.5,590.5,570.63,-,1.34%
2014-02-07,577.75,582.13,585.88,567.38,-,-0.37%
2014-02-06,579.88,586.75,592.88,579.63,-,-1.21%
2014-02-05,587,584.38,588.63,579.13,-,0.28%
2014-02-04,585.38,563.63,585.63,562.13,-,3.81%
2014-02-03,563.88,554.88,564.13,554.13,-,1.60%
2014-01-31,555,554.13,557.38,551.38,-,0.23%
2014-01-30,553.75,552,556.63,550.38,-,0.52%
2014-01-29,550.88,566.63,566.88,550.75,-,-2.65%
2014-01-28,565.88,564.13,568.88,564.13,-,0.35%
2014-01-27,563.88,567.13,572.13,563.13,-,-0.42%
2014-01-24,566.25,571.13,573.13,562.63,-,-0.64%
2014-01-23,569.88,561.63,577.63,561.63,-,1.56%
2014-01-22,561.13,562.63,566.63,560.88,-,-0.13%
2014-01-21,561.88,565.13,567.63,560.88,-,-0.18%
2014-01-17,562.88,572.88,574.25,562.88,-,-1.62%
2014-01-16,572.13,568.38,573.63,564.13,-,0.84%
2014-01-15,567.38,579.5,579.63,566.88,-,-2.07%
2014-01-14,579.38,571.38,579.63,570.63,-,1.13%
2014-01-13,572.88,571.75,575.88,570.13,-,0.84%
2014-01-10,568.13,584.38,590.25,560.88,-,-2.80%
2014-01-09,584.5,588.13,590.75,578.38,-,-0.53%
2014-01-08,587.63,603.13,607.13,587.38,-,-2.45%
2014-01-07,602.38,606.38,609.88,601.88,-,-0.62%
2014-01-06,606.13,608.13,612.38,605.13,-,-0.08%
2014-01-03,606.63,596.88,608.88,596.38,-,1.65%
2014-01-02,596.75,605,605,595.88,-,-1.38%
2014-01-01,605.13,605.13,605.13,605.13,-,0.00%
2013-12-31,605.13,601.63,607.13,599.38,-,0.83%
2013-12-30,600.13,608,609,600.13,-,-1.32%
2013-12-27,608.13,608.13,609.88,603.38,-,0.39%
2013-12-26,605.75,606.38,606.63,600.88,-,-0.10%
2013-12-24,606.38,610.38,611.63,605.88,-,-0.47%
2013-12-23,609.25,614.5,615.13,608.38,-,-0.71%
2013-12-20,613.63,610.38,615.63,607.38,-,0.57%
2013-12-19,610.13,614.88,621.13,610.13,-,-0.37%
2013-12-18,612.38,618.63,618.88,612.38,-,-1.05%
2013-12-17,618.88,622.38,626.63,618.88,-,-0.44%
2013-12-16,621.63,628.63,628.63,621.13,-,-1.19%
2013-12-13,629.13,633.38,634.88,626.88,-,-0.67%
2013-12-12,633.38,641,642.5,630.38,-,-1.21%
2013-12-11,641.13,639.88,643.38,635.38,-,0.25%
2013-12-10,639.5,649.88,652.13,635.13,-,-1.69%
2013-12-09,650.5,651.63,657.13,649.38,-,-0.04%
2013-12-06,650.75,652.13,654.88,649.38,-,-0.13%
2013-12-05,651.63,662.63,662.88,650.63,-,-1.57%
2013-12-04,662,668.38,672.13,661.38,-,-1.03%
2013-12-03,668.88,663.88,669.13,662.13,-,0.91%
2013-12-02,662.88,668.88,674.63,660.63,-,-0.80%
2013-11-29,668.25,668.5,670.63,665.13,-,0.55%
2013-11-27,664.63,656.63,666.88,656.38,-,1.35%
2013-11-26,655.75,659,660.63,653.38,-,-0.57%
2013-11-25,659.5,658.63,662.38,657.38,-,0.50%
2013-11-24,656.25,656.25,656.25,656.25,-,1.12%
2013-11-22,649,649.38,653.63,648.63,-,0.06%
2013-11-21,648.63,647.88,653.38,647.38,-,0.33%
2013-11-20,646.5,650,654.63,646.38,-,-0.54%
2013-11-19,650,642.75,651.13,642.75,-,1.19%
2013-11-18,642.38,646.25,649.63,642.38,-,-0.21%
2013-11-15,643.75,646,648.38,642.88,-,-0.17%
2013-11-14,644.88,645.88,652.88,644.38,-,-0.06%
2013-11-13,645.25,646.38,648.88,643.63,-,0.04%
2013-11-12,645,647,651.88,644.88,-,-0.19%
2013-11-11,646.25,651.13,659.38,646,-,-0.27%
2013-11-08,648,653.5,657.75,645.5,-,-0.82%
2013-11-07,653.38,654,657.13,652.38,-,-0.04%
2013-11-06,653.63,657,660.38,652.38,-,-0.44%
2013-11-05,656.5,662.63,665.13,655.25,-,-1.04%
2013-11-04,663.38,666.5,671.38,662.13,-,-0.56%
2013-11-01,667.13,667.75,672.13,664.63,-,-0.04%
2013-10-31,667.38,675.13,676.88,667.13,-,-1.00%
2013-10-30,674.13,684.88,686,674.13,-,-1.12%
2013-10-29,681.75,681.25,684.63,676.38,-,0.13%
2013-10-28,680.88,688.88,691.13,680.88,-,-1.55%
2013-10-25,691.63,696.38,701.88,690.38,-,-0.70%
2013-10-24,696.5,701.25,707.88,696.13,-,-0.75%
2013-10-23,701.75,700.75,710.38,699.75,-,0.16%
2013-10-22,700.63,699.13,704.13,696.13,-,0.25%
2013-10-21,698.88,706.13,711.13,694.13,-,-0.90%
2013-10-18,705.25,686.38,706.38,686.13,-,2.86%
2013-10-17,685.63,681.25,693.13,680.75,-,0.66%
2013-10-16,681.13,686.13,687.88,678.38,-,-0.66%
2013-10-15,685.63,691.88,693.63,685.38,-,-0.90%
2013-10-14,691.88,691.63,696.13,686.38,-,-0.02%
2013-10-11,692,684.63,695.38,682.38,-,1.02%
2013-10-10,685,691.13,695.63,684.13,-,-0.74%
2013-10-09,690.13,692.5,694.63,687.38,-,-0.43%
2013-10-08,693.13,694.13,699.63,688.13,-,-0.27%
2013-10-07,695,686.88,696.13,686.5,-,1.22%
2013-10-04,686.63,688.75,692.63,684.38,-,-0.29%
2013-10-03,688.63,685.75,697.88,685.5,-,0.38%
2013-10-02,686,681,689.63,678,-,0.38%
2013-10-01,683.38,678.13,683.38,672.63,-,0.63%
2013-09-30,679.13,681,694,676.88,-,-0.29%
2013-09-27,681.13,677.63,685.38,675.5,-,0.37%
2013-09-26,678.63,670.13,678.88,668.63,-,1.34%
2013-09-25,669.63,657.88,674.88,657.88,-,1.82%
2013-09-24,657.63,653.75,659.88,649.63,-,0.57%
2013-09-23,653.88,646.13,656.63,645.38,-,1.24%
2013-09-20,645.88,656.63,659.13,643.88,-,-1.58%
2013-09-19,656.25,647.38,662.38,646.63,-,1.67%
2013-09-18,645.5,642.38,647.88,642,-,0.47%
2013-09-17,642.5,641.63,651,641.38,-,0.25%
2013-09-16,640.88,641.13,648.63,638.63,-,0.06%
2013-09-13,640.5,652.63,652.63,640.13,-,-1.90%
2013-09-12,652.88,648.13,654.13,637.5,-,0.77%
2013-09-11,647.88,647.63,652.13,642.13,-,0.25%
2013-09-10,646.25,641.5,648.13,640.13,-,0.84%
2013-09-09,640.88,648.38,651.38,639.63,-,-1.04%
2013-09-06,647.63,639.13,652.88,638.25,-,1.29%
2013-09-05,639.38,645.75,646.25,637.13,-,-1.08%
2013-09-04,646.38,647.25,647.25,640.13,-,-0.17%
2013-09-03,647.5,663,663.63,645.38,-,-1.13%
2013-08-30,654.88,654.13,658.63,650.38,-,0.08%
2013-08-29,654.38,660.25,663.5,652.13,-,-0.91%
2013-08-28,660.38,665.13,669.38,658.63,-,-0.43%
2013-08-27,663.25,666.13,670.25,661.13,-,-0.58%
2013-08-26,667.13,651.88,676.38,651.63,-,5.27%
2013-08-23,633.75,629,637.88,628.5,-,0.52%
2013-08-22,630.5,640.38,640.38,629.88,-,-1.23%
2013-08-21,638.38,635.13,646.63,634.38,-,0.61%
2013-08-20,634.5,641.38,643.75,634.13,-,-0.94%
2013-08-19,640.5,636.5,642.38,635.25,-,1.43%
2013-08-16,631.5,637.75,641.13,626.63,-,-0.96%
2013-08-15,637.63,631.13,641.13,629.13,-,1.15%
2013-08-14,630.38,626.63,631.75,623.13,-,0.46%
2013-08-13,627.5,635.88,643.38,626.38,-,-1.22%
2013-08-12,635.25,633.25,644.88,630.13,-,0.26%
2013-08-09,633.63,642,644.88,630.63,-,-1.17%
2013-08-08,641.13,642.5,647.88,640,-,-0.43%
2013-08-07,643.88,650.25,652.88,639.13,-,-0.94%
2013-08-06,650,646.13,651,642.38,-,0.74%
2013-08-05,645.25,659.5,665.38,641.63,-,-2.27%
2013-08-02,660.25,657.75,667.13,656.5,-,0.17%
2013-08-01,659.13,663.38,667.38,648.38,-,-0.68%
2013-07-31,663.63,654.38,665.5,653.63,-,1.16%
2013-07-30,656,650.38,662.38,650.13,-,0.75%
2013-07-29,651.13,650.38,655.88,648.63,-,0.29%
2013-07-26,649.25,648.75,657.38,648.13,-,0.13%
2013-07-25,648.38,652.63,656.38,648.13,-,-0.73%
2013-07-24,653.13,653.88,661.63,653.13,-,-0.23%
2013-07-23,654.63,659.25,659.38,650.63,-,-0.80%
2013-07-22,659.88,666.38,667.75,655.13,-,-0.60%
2013-07-19,663.88,660.88,669.88,658.13,-,0.42%
2013-07-18,661.13,664.25,667.13,656.63,-,-0.62%
2013-07-17,665.25,669.5,674,664.13,-,-0.60%
2013-07-16,669.25,671.5,681.25,665.63,-,-0.04%
2013-07-15,669.5,677.13,677.63,667.63,-,-1.69%
2013-07-12,681,683.13,687.5,679.88,-,-0.20%
2013-07-11,682.38,679.13,692.88,676,-,0.63%
2013-07-10,678.13,676.13,682.13,668.63,-,0.26%
2013-07-09,676.38,662.88,682.63,662.5,-,2.11%
2013-07-08,662.38,659,671.25,659,-,0.38%
2013-07-05,659.88,670.88,672.38,659.38,-,-0.92%
2013-07-04,666,666,666,666,-,0.00%
2013-07-03,666,658.13,671.38,658.13,-,1.47%
2013-07-02,656.38,656,667.88,652.38,-,-0.04%
2013-07-01,656.63,655.5,663.75,652.88,-,-0.04%
2013-06-28,656.88,673.13,678.13,656.13,-,-2.38%
2013-06-27,672.88,677,683.13,672.88,-,-0.55%
2013-06-26,676.63,684.75,690.13,676.13,-,-1.24%
2013-06-25,685.13,687.88,694.63,684.88,-,-0.38%
2013-06-24,687.75,700.88,701.75,685.13,-,-1.45%
2013-06-21,697.88,700.38,704.38,696.13,-,-0.29%
2013-06-20,699.88,703.88,707.63,695.13,-,-0.74%
2013-06-19,705.13,684.5,710.63,682.63,-,2.66%
2013-06-18,686.88,681.5,689.38,680.88,-,0.51%
2013-06-17,683.38,677.88,688.63,674.75,-,0.33%
2013-06-14,681.13,685.5,685.5,676.63,-,-0.66%
2013-06-13,685.63,683.38,686.63,675.13,-,0.55%
2013-06-12,681.88,694.25,696.63,679.13,-,-2.05%
2013-06-11,696.13,690.13,699.63,686.88,-,0.85%
2013-06-10,690.25,693.25,693.5,680.63,-,-0.86%
2013-06-07,696.25,696.88,703.13,694.38,-,-0.32%
2013-06-06,698.5,701.63,706.13,693.63,-,-0.41%
2013-06-05,701.38,710.5,712.38,701.13,-,-1.16%
2013-06-04,709.63,707.5,712.88,700.13,-,0.04%
2013-06-03,709.38,707.75,714.38,692.63,-,0.39%
2013-05-31,706.63,697.38,707.38,692.88,-,1.25%
2013-05-30,697.88,699.13,702.25,687.63,-,-0.36%
2013-05-29,700.38,693.5,703.88,688.88,-,0.99%
2013-05-28,693.5,697.88,704.88,687.88,-,-0.41%
2013-05-24,696.38,704.38,707.25,696.38,-,-1.22%
2013-05-23,705,687.63,708.88,687.13,-,2.64%
2013-05-22,686.88,680.5,692.63,680.13,-,1.03%
2013-05-21,679.88,683.38,684.13,674.13,-,-0.93%
2013-05-20,686.25,681.38,688,674.63,-,0.53%
2013-05-17,682.63,688.38,689.63,680.63,-,-0.91%
2013-05-16,688.88,694.13,698.88,681.63,-,-0.72%
2013-05-15,693.88,710.88,711.13,692.63,-,-2.60%
2013-05-14,712.38,709.25,716.63,706.88,-,0.42%
2013-05-13,709.38,701.88,718.63,701.63,-,0.84%
2013-05-10,703.5,722.63,724,702.38,-,-2.85%
2013-05-09,724.13,704.88,727.5,702.88,-,2.64%
2013-05-08,705.5,707.88,712.63,700.13,-,-0.30%
2013-05-07,707.63,704.5,710.38,698.38,-,0.77%
2013-05-06,702.25,713.75,714.63,700.63,-,-2.70%
2013-05-03,721.75,727.63,734.88,716.63,-,-1.03%
2013-05-02,729.25,720.63,729.63,717.88,-,1.34%
2013-05-01,719.63,731.5,731.5,713.38,-,-1.45%
2013-04-30,730.25,716.25,736.63,705.13,-,2.10%
2013-04-29,715.25,696.5,719.63,695.38,-,4.13%
2013-04-26,686.88,701.5,701.5,686.88,-,-2.10%
2013-04-25,701.63,690.5,705.38,690.5,-,1.65%
2013-04-24,690.25,697.75,698.63,688.63,-,-1.09%
2013-04-23,697.88,702.88,703.5,690.38,-,-0.61%
2013-04-22,702.13,708.13,708.13,691.38,-,-0.88%
2013-04-19,708.38,703.63,711.38,697.63,-,0.60%
2013-04-18,704.13,705.38,711.75,696.13,-,0.11%
2013-04-17,703.38,703.75,715.38,698.63,-,-0.04%
2013-04-16,703.63,692.88,703.63,689.88,-,1.59%
2013-04-15,692.63,715,715,688.63,-,-3.01%
2013-04-12,714.13,699,715.88,698.5,-,2.24%
2013-04-11,698.5,697.38,705.63,693.75,-,0.23%
2013-04-10,696.88,706.13,712.75,688.88,-,-1.47%
2013-04-09,707.25,713.13,714.13,704.38,-,-0.63%
2013-04-08,711.75,700,715.88,700,-,1.77%
2013-04-05,699.38,692.38,700.38,689.38,-,0.99%
2013-04-04,692.5,701.75,701.88,684.63,-,-1.34%
2013-04-03,701.88,674,705.38,670.88,-,4.08%
2013-04-02,674.38,667.38,676.25,664.63,-,1.05%
2013-04-01,667.38,684.88,685,660.25,-,-2.50%
2013-03-31,684.5,682.88,688,681.25,-,-0.54%
2013-03-28,688.25,735.88,741.38,682.88,-,-6.49%
2013-03-27,736,729.5,740.63,728.75,-,0.87%
2013-03-26,729.63,726.38,732.5,723.63,-,0.48%
2013-03-25,726.13,729.88,730.38,722.63,-,-0.53%
2013-03-24,730,729.63,730.13,728.38,-,0.09%
2013-03-22,729.38,728.5,731.38,715.63,-,0.14%
2013-03-21,728.38,733.5,736.38,726.25,-,-0.72%
2013-03-20,733.63,727.25,736.63,723.13,-,0.86%
2013-03-19,727.38,714.38,727.63,709.38,-,1.86%
2013-03-18,714.13,716.38,719.25,705.75,-,-0.35%
2013-03-17,716.63,720.75,721.38,716,-,-0.90%
2013-03-15,723.13,724.63,724.88,717.63,-,-0.24%
2013-03-14,724.88,711.88,725.38,707.88,-,1.77%
2013-03-13,712.25,702.88,712.75,697.25,-,1.32%
2013-03-12,703,700.88,706.38,695.75,-,0.32%
2013-03-11,700.75,699.25,707.88,695.13,-,0.20%
2013-03-10,699.38,696,699.75,695.13,-,0.43%
2013-03-08,696.38,695.38,702,687.5,-,0.11%
2013-03-07,695.63,683.13,696.38,681.63,-,1.81%
2013-03-06,683.25,705.38,706.88,681.25,-,-3.12%
2013-03-05,705.25,703.38,708.63,701.13,-,0.25%
2013-03-04,703.5,719.13,722.38,697.88,-,-2.16%
2013-03-03,719,721.13,721.63,718.63,-,-0.19%
2013-03-01,720.38,716.5,726.38,708.13,-,0.56%
2013-02-28,716.38,712.13,722.88,711.13,-,0.61%
2013-02-27,712,712.5,721.88,710.13,-,0.02%
2013-02-26,711.88,705.75,711.88,698.13,-,0.85%
2013-02-25,705.88,720.38,722.13,704.13,-,-1.98%
2013-02-24,720.13,718.25,720.88,715.88,-,0.88%
2013-02-22,713.88,722.63,729.63,713.88,-,-1.26%
2013-02-21,723,736.75,737.38,719.63,-,-1.88%
2013-02-20,736.88,732.63,740.63,727.88,-,0.56%
2013-02-19,732.75,746.63,747.38,726.38,-,-1.25%
2013-02-15,742,734.63,744.38,733.88,-,1.04%
2013-02-14,734.38,737.63,740.63,725.13,-,-0.46%
2013-02-13,737.75,734.38,737.75,722.88,-,0.48%
2013-02-12,734.25,741.75,744.13,725.63,-,-1.03%
2013-02-11,741.88,757.63,757.63,740.88,-,-2.11%
2013-02-10,757.88,757,759,753.5,-,0.23%
2013-02-08,756.13,756.63,770.63,753.13,-,-0.08%
2013-02-07,756.75,759.88,764.25,752.88,-,-0.39%
2013-02-06,759.75,757.75,763.88,746.63,-,0.28%
2013-02-05,757.63,765.5,766.13,751.13,-,-1.01%
2013-02-04,765.38,766.13,773.38,761.13,-,-0.07%
2013-02-03,765.88,768.25,768.38,764.25,-,-0.03%
2013-02-01,766.13,781.5,789.88,764.63,-,-1.98%
2013-01-31,781.63,787.13,790.88,773.88,-,-0.65%
2013-01-30,786.75,773.75,788.88,771.88,-,1.66%
2013-01-29,773.88,778.25,784.88,773.75,-,-0.58%
2013-01-28,778.38,779.63,782.88,770.88,-,-0.14%
2013-01-27,779.5,778.63,780.38,777.38,-,0.47%
2013-01-25,775.88,771.25,780.63,764.38,-,0.58%
2013-01-24,771.38,772.63,774.88,763.13,-,-0.19%
2013-01-23,772.88,776.13,784.88,771.13,-,-0.45%
2013-01-22,776.38,794.88,799.63,776.13,-,-1.79%
2013-01-20,790.5,790.5,790.5,790.5,-,0.00%
2013-01-18,790.5,785.5,793.63,778.88,-,0.65%
2013-01-17,785.38,786.63,787.88,776.38,-,-0.17%
2013-01-16,786.75,783.25,790.63,777.13,-,0.43%
2013-01-15,783.38,769.88,789.38,769.13,-,1.70%
2013-01-14,770.25,767.63,776.63,763.5,-,0.36%
2013-01-13,767.5,761.75,767.5,760.88,-,1.27%
2013-01-11,757.88,745.88,771.75,736.38,-,1.59%
2013-01-10,746,749.75,756.13,744.13,-,-0.48%
2013-01-09,749.63,751,756.88,745.13,-,-0.17%
2013-01-08,750.88,752.13,759.13,749.63,-,-0.18%
2013-01-07,752.25,748.13,760.25,743.63,-,0.53%
2013-01-06,748.25,749.5,749.5,746.5,-,-0.08%
2013-01-04,748.88,754.38,757.63,739.88,-,-0.71%
2013-01-03,754.25,758.75,761.13,750.25,-,-0.61%
2013-01-02,758.88,786.88,787.38,752.63,-,-2.52%
2012-12-31,778.5,775.13,779.88,767.88,-,0.45%
2012-12-30,775,778.63,778.63,774.63,-,-0.43%
2012-12-28,778.38,777,784.38,767.13,-,0.19%
2012-12-27,776.88,775.75,777.63,764.63,-,0.13%
2012-12-26,775.88,794.13,794.88,773.88,-,-2.30%
2012-12-24,794.13,794.63,796.13,791.38,-,-0.05%
2012-12-23,794.5,794.25,796.13,793.75,-,0.33%
2012-12-21,791.88,792.38,798.63,789.88,-,-0.05%
2012-12-20,792.25,806.75,808.38,782.88,-,-1.84%
2012-12-19,807.13,813.5,822.63,802.13,-,-0.77%
2012-12-18,813.38,812.88,816.38,801.63,-,0.09%
2012-12-17,812.63,814.63,818.25,805.13,-,-0.28%
2012-12-16,814.88,815.88,818.63,813.38,-,0.12%
2012-12-14,813.88,808.13,817.38,806.13,-,0.73%
2012-12-13,808,812.75,817.63,801.63,-,-0.60%
2012-12-12,812.88,824,825.38,809.13,-,-1.34%
2012-12-11,823.88,848.13,848.63,816.13,-,-2.83%
2012-12-10,847.88,857.88,861.88,846.88,-,-1.14%
2012-12-09,857.63,861.5,861.88,857,-,-0.28%
2012-12-07,860,860.38,864.63,853.13,-,-0.06%
2012-12-06,860.5,860.5,864.13,853.13,-,-0.01%
2012-12-05,860.63,858.38,863.38,852.63,-,0.28%
2012-12-04,858.25,861.5,864.88,851.88,-,-0.35%
2012-12-03,861.25,869.38,877.13,858.38,-,-0.26%
2012-12-02,863.5,863.5,863.5,863.5,-,0.00%
2012-11-30,863.5,885.38,885.5,862.63,-,-2.48%
2012-11-29,885.5,887,894.88,880.88,-,-0.16%
2012-11-28,886.88,886.13,895.13,879.88,-,0.10%
2012-11-27,886,864.38,888.88,864.38,-,2.49%
2012-11-26,864.5,859.88,868.75,859.5,-,0.55%
2012-11-25,859.75,863.13,863.13,858.5,-,1.49%
2012-11-23,847.13,850,853.13,846.13,-,0.24%
2012-11-21,845.13,843.75,849.38,841.13,-,0.15%
2012-11-20,843.88,843.63,849.63,837.5,-,0.06%
2012-11-19,843.38,837.88,847.88,836.88,-,0.69%
2012-11-18,837.63,836.25,838.75,835.88,-,0.06%
2012-11-16,837.13,846.13,849.63,829.63,-,-1.05%
2012-11-15,846,847.5,856.38,843.5,-,-0.19%
2012-11-14,847.63,854.63,857.88,845.88,-,-0.78%
2012-11-13,854.25,858.88,864.38,843.63,-,-0.51%
2012-11-12,858.63,883.75,884.75,855.13,-,-2.86%
2012-11-11,883.88,885.75,885.88,882.63,-,-0.38%
2012-11-09,887.25,900.75,911.63,884.13,-,-1.49%
2012-11-08,900.63,889.63,904.88,886.88,-,1.26%
2012-11-07,889.38,876.38,896.63,870.75,-,1.51%
2012-11-06,876.13,872.13,879.63,870.25,-,0.47%
2012-11-05,872,867.88,875.63,863.63,-,0.49%
2012-11-04,867.75,865.38,868.5,863.38,-,0.17%
2012-11-02,866.25,865.13,873.63,859.25,-,0.12%
2012-11-01,865.25,867.38,877.38,861.63,-,-0.19%
2012-10-31,866.88,860,874.13,859.5,-,0.78%
2012-10-30,860.13,857.5,866.38,852.88,-,0.28%
2012-10-29,857.75,861.38,871.25,857.13,-,-0.41%
2012-10-28,861.25,863.88,864.25,860.88,-,-0.32%
2012-10-26,864,874.88,878.13,863.38,-,-1.23%
2012-10-25,874.75,879.13,888.63,871.38,-,-0.41%
2012-10-24,878.38,867.5,894.75,865.75,-,1.27%
2012-10-23,867.38,877,878.13,860.13,-,-1.11%
2012-10-22,877.13,873.88,884.38,871.38,-,0.37%
2012-10-21,873.88,873.38,876.25,871.63,-,0.32%
2012-10-19,871.13,868.38,885.25,866.38,-,0.30%
2012-10-18,868.5,856.38,875.88,855.75,-,1.43%
2012-10-17,856.25,846.38,857.63,845.63,-,1.15%
2012-10-16,846.5,856,857.5,843.88,-,-1.12%
2012-10-15,856.13,852.63,857.25,841.63,-,0.38%
2012-10-14,852.88,856.88,860.13,852.13,-,-0.47%
2012-10-12,856.88,882.25,884.38,853.38,-,-2.89%
2012-10-11,882.38,868.63,893.88,859.5,-,1.57%
2012-10-10,868.75,864.38,876.63,863.63,-,0.52%
2012-10-09,864.25,862.88,873.63,862.75,-,0.20%
2012-10-08,862.5,858.63,867.13,856.75,-,0.42%
2012-10-07,858.88,856.88,859.25,855.38,-,0.23%
2012-10-05,856.88,872.13,872.63,856.63,-,-1.76%
2012-10-04,872.25,870.25,882.63,867,-,0.22%
2012-10-03,870.38,867.75,878.38,858.13,-,0.32%
2012-10-02,867.63,880.13,882.38,864,-,-1.43%
2012-10-01,880.25,895.5,901,872.38,-,-1.72%
2012-09-30,895.63,902.13,904.13,892.13,-,-0.42%
2012-09-28,899.38,855.75,906.5,850.75,-,5.08%
2012-09-27,855.88,872.75,875.5,849.38,-,-1.95%
2012-09-26,872.88,887.63,888.75,866.63,-,-1.68%
2012-09-25,887.75,886.38,897.38,880.88,-,0.17%
2012-09-24,886.25,902.75,904.38,883.63,-,-1.81%
2012-09-23,902.63,896.25,906.88,896.25,-,0.42%
2012-09-21,898.88,881.38,898.88,880.63,-,2.06%
2012-09-20,880.75,884.88,893.63,869.13,-,-0.48%
2012-09-19,885,867.5,885.88,866.63,-,2.11%
2012-09-18,866.75,883.88,887.63,860.88,-,-1.91%
2012-09-17,883.63,916.25,918.38,876.38,-,-3.55%
2012-09-16,916.13,921.75,926.63,915.13,-,-1.05%
2012-09-14,925.88,901.5,930.63,898.75,-,2.72%
2012-09-13,901.38,890,904.88,885.75,-,1.29%
2012-09-12,889.88,884,893.38,869,-,0.68%
2012-09-11,883.88,888.25,898.13,882.38,-,-0.52%
2012-09-10,888.5,908.75,917.38,885.38,-,-2.21%
2012-09-09,908.63,902.75,909.88,901.38,-,0.35%
2012-09-07,905.5,890.63,912.38,884.88,-,1.66%
2012-09-06,890.75,867.75,894.38,867.63,-,2.64%
2012-09-05,867.88,886.38,887.13,865.63,-,-2.10%
2012-09-04,886.5,892,903.88,881.13,-,-0.24%
2012-08-31,888.63,903.38,905.88,881.13,-,-1.65%
2012-08-30,903.5,902.38,914.5,897.38,-,0.14%
2012-08-29,902.25,876,908.13,874.13,-,3.01%
2012-08-28,875.88,878.63,888.88,871.5,-,-0.33%
2012-08-27,878.75,892.25,899.13,878.75,-,-1.49%
2012-08-26,892,893.25,893.63,887.13,-,2.84%
2012-08-24,867.38,874.25,885.75,866.13,-,-0.80%
2012-08-23,874.38,895.63,903.25,871.63,-,-2.36%
2012-08-22,895.5,897.5,898.63,889.63,-,-0.15%
2012-08-21,896.88,879.25,904.63,878.25,-,1.99%
2012-08-20,879.38,872.38,883.38,867.13,-,0.82%
2012-08-19,872.25,873.75,876.75,871.5,-,-0.19%
2012-08-17,873.88,863.63,879.75,863.13,-,1.17%
2012-08-16,863.75,847,868.88,841.13,-,2.01%
2012-08-15,846.75,845.5,850.63,840.63,-,0.13%
2012-08-14,845.63,859.5,865.88,838.75,-,-1.60%
2012-08-13,859.38,880.5,882.88,855,-,-2.43%
2012-08-12,880.75,883.25,885.13,879,-,-0.70%
2012-08-10,887,915.13,930.88,880.88,-,-3.09%
2012-08-09,915.25,899.88,919.25,899.25,-,1.72%
2012-08-08,899.75,887.13,902.13,869.5,-,1.38%
2012-08-07,887.5,892,904.63,883.63,-,-0.49%
2012-08-06,891.88,884.75,897,879.63,-,0.76%
2012-08-05,885.13,884.25,888.38,876.88,-,-0.67%
2012-08-03,891.13,861.63,906.88,860.75,-,3.44%
2012-08-02,861.5,881.5,883.38,856.13,-,-2.28%
2012-08-01,881.63,893.25,897,861.88,-,-1.23%
2012-07-31,892.63,911.13,919.38,886.38,-,-2.02%
2012-07-30,911,909.75,919.63,905.88,-,0.12%
2012-07-29,909.88,908.13,912.88,903.13,-,1.24%
2012-07-27,898.75,880.13,910.88,879.63,-,2.15%
2012-07-26,879.88,892.88,904.13,873.88,-,-1.47%
2012-07-25,893,863.63,908.75,863.25,-,3.43%
2012-07-24,863.38,891.75,902.63,852.88,-,-3.20%
2012-07-23,891.88,932.13,933.5,889.5,-,-4.33%
2012-07-22,932.25,942,942,926.13,-,-1.23%
2012-07-20,943.88,932.75,944.5,917,-,1.21%
2012-07-19,932.63,898.88,937.88,896.75,-,3.81%
2012-07-18,898.38,883.63,907.38,865.75,-,1.65%
2012-07-17,883.75,895.75,898.13,867.75,-,-1.38%
2012-07-16,896.13,867,897.38,864.5,-,3.37%
2012-07-15,866.88,858,867.88,856.5,-,2.39%
2012-07-13,846.63,845.25,865.5,845,-,0.13%
2012-07-12,845.5,829.25,857.75,820.38,-,1.94%
2012-07-11,829.38,822.63,848.38,803.63,-,0.84%
2012-07-10,822.5,817.63,833.13,807,-,0.58%
2012-07-09,817.75,821.38,844.63,815.63,-,-0.46%
2012-07-08,821.5,818.38,823.75,815.88,-,1.78%
2012-07-06,807.13,827.88,831.63,804.13,-,-2.52%
2012-07-05,828,814.63,840.38,809.63,-,3.61%
2012-07-03,799.13,775.38,800.38,774.38,-,3.05%
2012-07-02,775.5,773.5,779.25,756.38,-,0.27%
2012-07-01,773.38,758.88,773.88,758.88,-,1.91%
2012-06-29,758.88,742.25,761.63,740.63,-,2.22%
2012-06-28,742.38,747.75,757.13,741.88,-,-0.74%
2012-06-27,747.88,742.13,763.38,739.38,-,0.81%
2012-06-26,741.88,747.13,751.63,725.63,-,-0.69%
2012-06-25,747,702.5,755.13,702.38,-,6.32%
2012-06-24,702.63,696.5,706,696.5,-,4.15%
2012-06-22,674.63,658.63,684.63,658.38,-,2.45%
2012-06-21,658.5,658.38,681.5,655.13,-,-0.02%
2012-06-20,658.63,649.75,664.38,641,-,1.39%
2012-06-19,649.63,631.38,651.13,631.38,-,2.87%
2012-06-18,631.5,615.38,633.88,613.25,-,2.60%
2012-06-17,615.5,613.25,615.63,613.25,-,0.26%
2012-06-15,613.88,621.38,626.63,607.75,-,-1.19%
2012-06-14,621.25,619.25,628.88,616.38,-,0.34%
2012-06-13,619.13,618,623.63,614.88,-,0.20%
2012-06-12,617.88,627.13,638.75,613.38,-,-1.49%
